"","baseMean","log2FoldChange","lfcSE","pvalue","padj","rownames"
"Misin12G095900.1",343.994035957482,1.96275248723515,0.637396103275696,6.2395627915191e-06,0.0026659950109218,"Misin12G095900.1"
"Misin12G113600.1",45.4615735740329,-5.77469600863162,1.60533271864119,2.28741065844807e-06,0.00109330475539383,"Misin12G113600.1"
"Misin12G124800.1",21.3882357013485,5.75362367681942,2.41531643941562,9.81766730217309e-06,0.00395511739887544,"Misin12G124800.1"
"Misin12G156400.1",21.6804561015822,4.42975937792019,1.80551327027969,1.44495119643844e-05,0.00543301649860852,"Misin12G156400.1"
"Misin12G215500.1",57.0766842393369,2.42642673582046,3.489968861863,0.000173568612447246,0.0420140332275737,"Misin12G215500.1"
"Misin12G256000.1",57.6007207138296,3.61587161654193,0.876885664404174,1.66140422313933e-06,0.0008219578788163,"Misin12G256000.1"
"MisinT587600.1",128.00114055217,3.87278295981737,0.764756651594901,1.37753498902216e-07,9.47475285132312e-05,"MisinT587600.1"
"MisinT357700.1",197.586619036934,-3.49258886135736,0.523923250100856,1.59874901096994e-11,3.10929117995533e-08,"MisinT357700.1"
"MisinT317000.1",22.0864402340777,-3.44793728939777,1.91639508951817,3.97761272217966e-05,0.011932838166539,"MisinT317000.1"
"Misin04G299200.1",180.018649954834,-2.35189566505293,2.88487557403159,0.000219012068972138,0.0492122736654525,"Misin04G299200.1"
"Misin04G315900.1",281.727985310442,5.65552978885939,0.760941727953261,2.62831536070241e-14,8.71982272609505e-11,"Misin04G315900.1"
"Misin04G316500.1",67.9616399274941,7.27209162765751,1.18442360456012,6.34845231656258e-11,1.05309620780626e-07,"Misin04G316500.1"
"Misin04G318200.1",37.7556571184805,1.53300088401942,0.879893948168701,3.37545074278326e-05,0.0106354984297752,"Misin04G318200.1"
"Misin04G319100.1",338.347158804308,-2.91396109867033,0.467093703514206,3.11427982054625e-10,4.1820329018764e-07,"Misin04G319100.1"
"MisinT323700.1",212.10300161429,4.59546945473057,0.827960338619807,1.08054173749588e-08,9.09590358130858e-06,"MisinT323700.1"
"Misin13G084700.1",93.9516143544644,-1.52572124152098,1.53202005674861,0.000175694701198433,0.0423469279811608,"Misin13G084700.1"
"Misin13G198400.1",166.228226171435,4.84289760383291,1.29392164440379,2.50092995739802e-06,0.00118531470249788,"Misin13G198400.1"
"MisinT528100.1",65.2661132562495,2.46273755922078,3.42110536302884,0.000178147720628225,0.0427554529507739,"MisinT528100.1"
"MisinT029700.1",26.3804440429272,2.04212439489076,1.6370316509685,0.000104652409395305,0.0271999810594249,"MisinT029700.1"
"MisinT392300.1",59.1148184114561,3.82599419446131,0.830687701405979,5.88824660218352e-07,0.00032558540035603,"MisinT392300.1"
"MisinT392400.1",255.905904300726,3.41248558855732,0.417324570653954,1.82564128752054e-16,9.36056078328715e-13,"MisinT392400.1"
"Misin07G023900.1",46.8325992597687,8.58159255907474,1.57637350865697,1.11074112142318e-09,1.18199621223145e-06,"Misin07G023900.1"
"Misin07G226100.1",1277.0128775839,1.46564861161837,1.19016876679371,9.22379966072761e-05,0.0241963860867459,"Misin07G226100.1"
"Misin07G248700.1",102.683405933935,4.88716096939575,0.444728947201872,1.60660519799855e-28,9.06125331671185e-24,"Misin07G248700.1"
"Misin07G250000.1",52.2922071156005,4.49146436019376,0.756180737965805,1.20070152642298e-09,1.25406603870845e-06,"Misin07G250000.1"
"Misin07G250100.1",30.7336290544138,3.21501567105166,1.09201512665775,9.04172036475471e-06,0.00366872682426018,"Misin07G250100.1"
"Misin07G271500.1",201.661958167676,-1.44230340286222,0.883132778146106,3.90888184164647e-05,0.0118527384875732,"Misin07G271500.1"
"Misin07G274500.1",486.280956354298,0.63575139696967,0.730259920259849,0.000139525092086853,0.0346661462277466,"Misin07G274500.1"
"Misin07G289000.1",289.051479351069,-1.82176121840454,0.313759611475442,5.23827719600409e-09,4.68950529927985e-06,"Misin07G289000.1"
"Misin07G309900.1",3396.87824298381,0.307144098349026,0.423924420518871,0.000129250651005747,0.0323988298521073,"Misin07G309900.1"
"Misin07G312000.1",75.0664189530936,5.48397422362777,0.782826099324654,6.62162549682851e-13,1.69754399100513e-09,"Misin07G312000.1"
"Misin07G316900.1",14.4724437703253,7.26497623771651,1.68416025791444,3.0009961873734e-07,0.0001839741140955,"Misin07G316900.1"
"Misin07G317800.1",33.0505955791943,2.40643328525717,1.99810842771652,0.000115725335046992,0.029400490525452,"Misin07G317800.1"
"Misin07G320300.1",24.6253756812524,-5.64644373579392,2.93131123034325,1.57393049862273e-05,0.00572102769940607,"Misin07G320300.1"
"Misin07G327900.1",22.147733435536,7.40843013097595,1.57737861172325,9.21029741802746e-08,6.49325967970936e-05,"Misin07G327900.1"
"Misin07G328900.1",404.177482632557,-0.538474872766025,0.592721822075816,0.000102420164548617,0.0267430429654723,"Misin07G328900.1"
"Misin07G339800.1",51.6169071134321,-3.56784886950725,0.832410511588955,1.23386701643426e-06,0.000644352775249004,"Misin07G339800.1"
"Misin07G340200.1",259.04120829871,-2.599815486898,0.54852339786882,4.55968623535939e-07,0.00026241459558599,"Misin07G340200.1"
"Misin07G343600.1",396.268601573405,-0.438116372801528,0.482384992934291,8.30437316347852e-05,0.022487867088947,"Misin07G343600.1"
"Misin07G363000.1",319.488663114622,4.15537776900672,1.30926550616282,6.29825384615271e-06,0.00267083847310536,"Misin07G363000.1"
"Misin07G365600.1",15.3828998226625,-5.02710117393169,2.52620801385189,2.00038124919579e-05,0.00683766681543288,"Misin07G365600.1"
"Misin07G369800.1",52.9882660702387,-0.842339882420201,1.01068596716674,0.000207645063781163,0.0475037501542729,"Misin07G369800.1"
"Misin07G375800.1",724.749533484186,-3.00070656511808,0.502365094537544,1.5890450743664e-09,1.62949349444118e-06,"Misin07G375800.1"
"Misin07G401200.1",786.764037925417,-4.45052769515539,1.15095063852699,2.26160316414029e-06,0.00109020870476506,"Misin07G401200.1"
"Misin07G401300.1",906.017814807475,-4.63704547625747,1.12318307956208,1.38951496363446e-06,0.00070602381936021,"Misin07G401300.1"
"Misin07G415800.1",477.350724583389,3.28424600177031,1.24660753566963,1.33705042423725e-05,0.00509524621128248,"Misin07G415800.1"
"Misin07G418800.1",174.561376200623,4.48286660352615,0.644575309520227,1.52528554687159e-12,3.4410441937423e-09,"Misin07G418800.1"
"Misin07G419500.1",147.381315904465,-1.59562107029748,1.73510624654933,0.000221817409880673,0.0496448488780554,"Misin07G419500.1"
"Misin07G422400.1",76.6258921940158,8.82149816294725,1.72962343832334,5.06297030490242e-09,4.60566976123382e-06,"Misin07G422400.1"
"Misin07G422600.1",879.953634146543,10.7060757223522,1.58896941401828,3.37972758883465e-14,1.00324545268565e-10,"Misin07G422600.1"
"Misin07G427600.1",82.3695563434877,-1.75568749921521,0.365796904099314,3.53704667452494e-07,0.000211061913446788,"Misin07G427600.1"
"Misin07G461000.1",772.283465230114,1.2901778226463,0.443020981952473,5.56208583568936e-06,0.002413089547176,"Misin07G461000.1"
"Misin07G473000.1",33.2538683114198,5.53838996294447,1.38234162765008,1.31097154457012e-06,0.000672170864670497,"Misin07G473000.1"
"Misin07G491800.1",20.5649251034178,4.14607614365649,1.0039902306933,1.53571542529834e-06,0.000766498672449792,"Misin07G491800.1"
"Misin07G502700.1",551.704282530629,1.01572652027358,0.407395926489284,7.6475334590877e-06,0.00317292520157106,"Misin07G502700.1"
"MisinT026500.1",366.463991756597,4.34004160687252,0.724958837068029,9.60654816031237e-10,1.0623712083169e-06,"MisinT026500.1"
